acc,loss
0.8346474287355955,0.47597230740678986
0.8329875187537906,0.4785630140847307
0.8362754173715964,0.47652190293723007
0.8355412264181058,0.47672978843130714
0.8353177769974782,0.4764067176880875
0.8342643725859482,0.47641658007614013
0.8357965971845372,0.47588382503850674
0.8345197433523798,0.47346512088930703
0.8362115746799885,0.4740274630910982
0.8363073387174004,0.475911241236741
0.8360200466051648,0.47447353456078506
0.8349347208478309,0.4736666175408092
0.8355093050723018,0.4716507826394182
0.8346793500813995,0.47739032032043954
0.8357646758387334,0.474969538246713
0.8336897883614773,0.4731057019737678
0.8355412264181058,0.47596511220544335
0.8351900916142625,0.4739293044175559
0.8367861589044594,0.4732524902839971
